started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-12-01 16:04:17.717000+00:00,2023-12-01 16:15:34.006000+00:00,676,508,Majorstuen T-bane,ved passasje mot Sørkedalsveien,59.92985724219502,10.714566236770679,426,Gimle Kino,ved Frogner Kirke,59.91728078292675,10.708375798767435
2023-12-01 16:04:28.370000+00:00,2023-12-01 16:20:48.965000+00:00,980,746,Bygdøy allé,ved parkeringsplassen,59.919001,10.692321,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2023-12-01 16:04:32.583000+00:00,2023-12-01 16:15:10.360000+00:00,637,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2023-12-01 16:04:50.297000+00:00,2023-12-01 16:12:54.550000+00:00,484,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,412,Jakob kirke,langs Torggata,59.917866,10.754898
2023-12-01 16:04:56.431000+00:00,2023-12-01 16:11:03.311000+00:00,366,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,500,Anker Hotel,langs Storgata,59.9172794,10.7581553
2023-12-01 16:05:30.674000+00:00,2023-12-01 16:16:42.817000+00:00,672,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2023-12-01 16:05:38.044000+00:00,2023-12-01 16:26:03.954000+00:00,1225,407,Sagene bussholdeplass,langs Kierschovs gate,59.937743,10.751648,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2023-12-01 16:07:35.936000+00:00,2023-12-01 16:21:19.142000+00:00,823,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388
2023-12-01 16:07:56.082000+00:00,2023-12-01 16:09:10.727000+00:00,74,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215
2023-12-01 16:08:41.755000+00:00,2023-12-01 16:23:19.465000+00:00,877,412,Jakob kirke,langs Torggata,59.917866,10.754898,488,Torshovparken vest,langs Per Kvibergs gate,59.93507,10.76915
2023-12-01 16:09:22.802000+00:00,2023-12-01 16:27:11.796000+00:00,1068,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215,461,Vålerenga,langs Ingeborgs gate,59.908576,10.786856
2023-12-01 16:09:27.846000+00:00,2023-12-01 16:12:50.211000+00:00,202,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-12-01 16:09:28.768000+00:00,2023-12-01 16:12:54.256000+00:00,205,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-12-01 16:10:03.847000+00:00,2023-12-01 16:23:37.923000+00:00,814,449,Ruseløkkgården,langs Løkkeveien,59.91357497092093,10.726229742333288,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503
2023-12-01 16:10:19.782000+00:00,2023-12-01 16:11:51.740000+00:00,91,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915,2358,Aker Brygge 3 mot Fergene,ved bryggen,59.91087115068967,10.729828757277915
2023-12-01 16:10:58.146000+00:00,2023-12-01 16:15:50.966000+00:00,292,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135
2023-12-01 16:11:02.300000+00:00,2023-12-01 16:14:23.088000+00:00,200,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2023-12-01 16:11:08.218000+00:00,2023-12-01 16:19:44.700000+00:00,516,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2023-12-01 16:12:10.429000+00:00,2023-12-01 16:27:29.337000+00:00,918,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2023-12-01 16:13:03.568000+00:00,2023-12-01 16:18:19.348000+00:00,315,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-01 16:13:07.134000+00:00,2023-12-01 16:24:20.745000+00:00,673,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2023-12-01 16:13:08.529000+00:00,2023-12-01 16:19:19.251000+00:00,370,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,444,AHO,langs Maridalsveien,59.925265,10.750462
2023-12-01 16:13:38.386000+00:00,2023-12-01 16:35:02.030000+00:00,1283,427,Briskeby,ved Uranienborg skole,59.920218,10.717978,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2023-12-01 16:14:23.665000+00:00,2023-12-01 16:30:21.619000+00:00,957,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018,569,Botanisk hage sør-vest,ved Sars' gate,59.91783548782385,10.766373769557958
2023-12-01 16:15:58.315000+00:00,2023-12-01 16:28:25.803000+00:00,747,533,Sørvest for Slottsparken,langs Henrik Ibsens gate,59.915262,10.7253157,445,Sjølyst,Drammensveien ved rundkjøring,59.921673,10.67666
2023-12-01 16:16:12.457000+00:00,2023-12-01 16:26:33.453000+00:00,620,392,Sjøsiden 2 ved fontenen,to rader nærmest fontenen,59.910180852633516,10.751698750995615,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167
2023-12-01 16:16:17.565000+00:00,2023-12-01 16:20:30.559000+00:00,252,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-12-01 16:16:31.504000+00:00,2023-12-01 16:31:01.341000+00:00,869,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,2305,Hesselbergs Gate,ved Toftes Gate,59.927777943193746,10.761256419316368
2023-12-01 16:16:38.563000+00:00,2023-12-01 16:23:18.259000+00:00,399,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2023-12-01 16:17:06.557000+00:00,2023-12-01 16:22:27.240000+00:00,320,503,Fagerheimgata,ved Dælenenga busstopp,59.927605868377185,10.76598469881135,410,Landstads gate,langs Uelands gate,59.929005,10.7496755
2023-12-01 16:17:09.440000+00:00,2023-12-01 16:26:57.137000+00:00,587,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211
2023-12-01 16:19:06.276000+00:00,2023-12-01 16:31:55.317000+00:00,769,429,Thune,ved bomringen,59.92208,10.68588,584,Henrik Wergelands allé,ved Bogstadveien,59.9268942,10.7207894
2023-12-01 16:20:10.785000+00:00,2023-12-01 16:25:53.108000+00:00,342,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2023-12-01 16:20:17.951000+00:00,2023-12-01 16:28:58.282000+00:00,520,426,Gimle Kino,ved Frogner Kirke,59.91728078292675,10.708375798767435,403,Parkveien,ved trikkestoppet,59.921768,10.730476
2023-12-01 16:20:19.960000+00:00,2023-12-01 16:22:55.371000+00:00,155,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728,600,Dyvekes bru,ved skatepark,59.905323,10.7689579
2023-12-01 16:20:33.873000+00:00,2023-12-01 16:30:11.373000+00:00,577,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736
2023-12-01 16:21:27.347000+00:00,2023-12-01 16:30:11.161000+00:00,523,444,AHO,langs Maridalsveien,59.925265,10.750462,547,Skippergata,ved Karl Johans gate,59.9112227,10.7481976
2023-12-01 16:21:31.728000+00:00,2023-12-01 16:25:57.166000+00:00,265,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135
2023-12-01 16:22:14.417000+00:00,2023-12-01 16:23:32.735000+00:00,78,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595
2023-12-01 16:22:29.907000+00:00,2023-12-01 16:39:10.446000+00:00,1000,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2023-12-01 16:23:25.925000+00:00,2023-12-01 16:29:33.844000+00:00,367,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2023-12-01 16:23:36.877000+00:00,2023-12-01 16:32:13.477000+00:00,516,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705
2023-12-01 16:23:46.276000+00:00,2023-12-01 16:37:37.627000+00:00,831,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2023-12-01 16:23:50.259000+00:00,2023-12-01 16:31:47.137000+00:00,476,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-12-01 16:24:33.596000+00:00,2023-12-01 16:27:40.455000+00:00,186,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006
2023-12-01 16:26:16.160000+00:00,2023-12-01 16:44:33.279000+00:00,1097,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018,394,Bjølsen Studentby,ved rundkjøringen,59.943777539367225,10.760121127577955
2023-12-01 16:26:39.260000+00:00,2023-12-01 16:41:14.696000+00:00,875,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302
2023-12-01 16:26:40.564000+00:00,2023-12-01 16:31:21.817000+00:00,281,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2023-12-01 16:28:50.358000+00:00,2023-12-01 16:39:13.021000+00:00,622,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,542,Grünerhagen Nord,ved Sofienberggata,59.9224256,10.7554274
2023-12-01 16:30:04.061000+00:00,2023-12-01 16:41:21.633000+00:00,677,384,Vår Frelsers gravlund,langs Ullevålsveien,59.91944043984847,10.7437646218726,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003
2023-12-01 16:31:48.427000+00:00,2023-12-01 16:33:38.515000+00:00,110,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-12-01 16:34:27.228000+00:00,2023-12-01 16:40:03.960000+00:00,336,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,469,Studentparlamentet,ved Frydenlund holdeplass,59.920852,10.733357
2023-12-01 16:34:32.439000+00:00,2023-12-01 17:23:40.958000+00:00,2948,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,459,Valkyrieplassen,ved Bogstadveien,59.9281319,10.71842
2023-12-01 16:34:35.483000+00:00,2023-12-01 16:39:40.790000+00:00,305,500,Anker Hotel,langs Storgata,59.9172794,10.7581553,599,Paléhaven,langs Strandgata,59.910331,10.75011
2023-12-01 16:36:20.826000+00:00,2023-12-01 16:45:19.813000+00:00,538,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2023-12-01 16:38:15.382000+00:00,2023-12-01 16:42:28.363000+00:00,252,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654
2023-12-01 16:38:38.261000+00:00,2023-12-01 16:43:30.110000+00:00,291,547,Skippergata,ved Karl Johans gate,59.9112227,10.7481976,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2023-12-01 16:39:18.870000+00:00,2023-12-01 16:49:51.831000+00:00,632,429,Thune,ved bomringen,59.92208,10.68588,613,Schives gate,ved Arno Bergs plass,59.92095635370271,10.714055629614734
2023-12-01 16:39:50.467000+00:00,2023-12-01 16:44:27.010000+00:00,276,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2023-12-01 16:39:50.714000+00:00,2023-12-01 16:51:21.746000+00:00,691,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018,568,Frognerveien,ved Vestheimgata,59.9170851,10.7128796
2023-12-01 16:40:11.925000+00:00,2023-12-01 16:55:19.298000+00:00,907,2305,Hesselbergs Gate,ved Toftes Gate,59.927777943193746,10.761256419316368,2329,Via Vika,mellom bygningene ved Via Vika,59.91271286014364,10.727170827087008
2023-12-01 16:40:15.087000+00:00,2023-12-01 16:50:36.623000+00:00,621,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-12-01 16:40:21.693000+00:00,2023-12-01 16:48:23.362000+00:00,481,584,Henrik Wergelands allé,ved Bogstadveien,59.9268942,10.7207894,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2023-12-01 16:43:33.198000+00:00,2023-12-01 16:55:44.856000+00:00,731,444,AHO,langs Maridalsveien,59.925265,10.750462,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754
2023-12-01 16:44:47.137000+00:00,2023-12-01 16:51:02.305000+00:00,375,388,Skovveien,langs Frognerveien,59.9163309,10.716349,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627
2023-12-01 16:45:00.593000+00:00,2023-12-01 16:51:17.309000+00:00,376,744,Hallénparken,ved Vogts gate,59.9315302,10.762169,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135
2023-12-01 16:45:03.848000+00:00,2023-12-01 16:59:09.246000+00:00,845,519,Thomas Heftyes plass,ved Bygdøy allé,59.918578143336774,10.703899530059402,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2023-12-01 16:45:12.530000+00:00,2023-12-01 16:52:58.657000+00:00,466,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2023-12-01 16:46:09.371000+00:00,2023-12-01 16:54:13.549000+00:00,484,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2023-12-01 16:46:46.854000+00:00,2023-12-01 16:57:30.906000+00:00,644,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2023-12-01 16:47:09.185000+00:00,2023-12-01 16:52:55.160000+00:00,345,410,Landstads gate,langs Uelands gate,59.929005,10.7496755,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2023-12-01 16:48:25.282000+00:00,2023-12-01 16:56:52.934000+00:00,507,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,519,Thomas Heftyes plass,ved Bygdøy allé,59.918578143336774,10.703899530059402
2023-12-01 16:48:53.721000+00:00,2023-12-01 16:54:17.661000+00:00,323,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2023-12-01 16:48:58.852000+00:00,2023-12-01 16:55:41.117000+00:00,402,2330,Stjerneplassen,Krysset Skippergata Storgata,59.91323316606503,10.749958763650312,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2023-12-01 16:50:02.666000+00:00,2023-12-01 16:56:16.175000+00:00,373,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2023-12-01 16:52:04.126000+00:00,2023-12-01 17:03:50.537000+00:00,706,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388,2339,Elgsletta,langs Nylandsveien,59.91564920880896,10.761724502548105
2023-12-01 16:52:23.387000+00:00,2023-12-01 16:59:22.888000+00:00,419,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268,737,Munkegata,langs Oslo gate,59.908255,10.7678
2023-12-01 16:52:58.264000+00:00,2023-12-01 17:04:03.723000+00:00,665,412,Jakob kirke,langs Torggata,59.917866,10.754898,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2023-12-01 16:53:26.961000+00:00,2023-12-01 17:06:26.494000+00:00,779,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,377,Tøyenparken,ved Caltexløkka,59.915667,10.7775665
2023-12-01 16:55:16.697000+00:00,2023-12-01 17:01:32.176000+00:00,375,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321,444,AHO,langs Maridalsveien,59.925265,10.750462
2023-12-01 16:55:23.518000+00:00,2023-12-01 17:02:15.763000+00:00,412,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321
2023-12-01 16:57:05.574000+00:00,2023-12-01 17:21:17.872000+00:00,1452,602,Jarlsborgveien,ved Hoffsveien,59.9304645,10.6757833,1009,Borgenveien,ved Holmenveien,59.942742106473666,10.703833031254021
2023-12-01 16:58:18.141000+00:00,2023-12-01 17:07:16.494000+00:00,538,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-12-01 16:58:52.802000+00:00,2023-12-01 17:06:39.572000+00:00,466,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,573,Tordenskiolds gate,ved Rådhusgata,59.911776299209265,10.735113005880237
2023-12-01 16:59:42.570000+00:00,2023-12-01 17:07:33.638000+00:00,471,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072
2023-12-01 17:01:46.174000+00:00,2023-12-01 17:09:27.005000+00:00,460,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2023-12-01 17:03:10.241000+00:00,2023-12-01 17:23:45.077000+00:00,1234,442,Vulkan,ved Maridalsveien,59.92251,10.75101,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2023-12-01 17:03:18.235000+00:00,2023-12-01 17:06:58.814000+00:00,220,597,Fredensborg,ved rundkjøringen,59.920995,10.750358,617,Bjerregaardsgate Øst,ved Uelands gate,59.92716771401357,10.749754560118863
2023-12-01 17:03:22.962000+00:00,2023-12-01 17:09:06.541000+00:00,343,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2023-12-01 17:05:21.691000+00:00,2023-12-01 17:12:31.766000+00:00,430,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,617,Bjerregaardsgate Øst,ved Uelands gate,59.92716771401357,10.749754560118863
2023-12-01 17:05:48.540000+00:00,2023-12-01 17:13:43.948000+00:00,475,459,Valkyrieplassen,ved Bogstadveien,59.9281319,10.71842,1755,Aker Brygge 1 mot Nasjonalmuseet,bak muren ved plattform G,59.91118372188379,10.730034556850455
2023-12-01 17:06:47.589000+00:00,2023-12-01 17:10:38.819000+00:00,231,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,545,Arkaden Sør,langs Dronningens gate,59.9119691,10.7478583
2023-12-01 17:07:15.282000+00:00,2023-12-01 17:13:35.670000+00:00,380,469,Studentparlamentet,ved Frydenlund holdeplass,59.920852,10.733357,444,AHO,langs Maridalsveien,59.925265,10.750462
2023-12-01 17:08:58.789000+00:00,2023-12-01 17:22:29.953000+00:00,811,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754,555,Griffenfeldts gate,ved Colletts gate,59.9337026,10.7519299
2023-12-01 17:10:22.180000+00:00,2023-12-01 17:14:30.778000+00:00,248,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2023-12-01 17:10:59.985000+00:00,2023-12-01 17:27:18.899000+00:00,978,442,Vulkan,ved Maridalsveien,59.92251,10.75101,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-12-01 17:12:49.954000+00:00,2023-12-01 17:27:25.162000+00:00,875,584,Henrik Wergelands allé,ved Bogstadveien,59.9268942,10.7207894,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321
2023-12-01 17:12:53.111000+00:00,2023-12-01 18:10:19.140000+00:00,3446,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2023-12-01 17:13:11.683000+00:00,2023-12-01 17:22:50.139000+00:00,578,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2023-12-01 17:13:38.586000+00:00,2023-12-01 17:24:07.690000+00:00,629,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2023-12-01 17:14:01.768000+00:00,2023-12-01 17:17:22.129000+00:00,200,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-12-01 17:15:13.832000+00:00,2023-12-01 17:23:36.535000+00:00,502,577,Arkaden Nord,langs Dronningens gate,59.9121472,10.7480527,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2023-12-01 17:15:35.875000+00:00,2023-12-01 17:21:33.746000+00:00,357,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,404,Oslo Handelsgymnasium,ved Solligata,59.914306,10.720202
2023-12-01 17:15:58.958000+00:00,2023-12-01 17:25:59.099000+00:00,600,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133
2023-12-01 17:16:01.810000+00:00,2023-12-01 17:28:56.427000+00:00,774,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728
2023-12-01 17:16:11.224000+00:00,2023-12-01 17:22:18.202000+00:00,366,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2023-12-01 17:17:02.897000+00:00,2023-12-01 17:24:20.022000+00:00,437,412,Jakob kirke,langs Torggata,59.917866,10.754898,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2023-12-01 17:17:39.769000+00:00,2023-12-01 17:25:43.628000+00:00,483,617,Bjerregaardsgate Øst,ved Uelands gate,59.92716771401357,10.749754560118863,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321
2023-12-01 17:18:38.033000+00:00,2023-12-01 17:29:16.708000+00:00,638,488,Torshovparken vest,langs Per Kvibergs gate,59.93507,10.76915,438,BI Nydalen,ved hovedinngangen,59.949239,10.768576
2023-12-01 17:19:59.571000+00:00,2023-12-01 17:22:10.786000+00:00,131,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627,403,Parkveien,ved trikkestoppet,59.921768,10.730476
2023-12-01 17:20:46.942000+00:00,2023-12-01 17:27:06.148000+00:00,379,2333,Akerselvallmenningen,øst for Operaen,59.90725889890288,10.754884663589621,500,Anker Hotel,langs Storgata,59.9172794,10.7581553
2023-12-01 17:20:50.399000+00:00,2023-12-01 17:25:19.120000+00:00,268,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2023-12-01 17:21:25.401000+00:00,2023-12-01 17:26:27.160000+00:00,301,382,Stensgata,ved trikkestoppet,59.92958561753996,10.732839000000013,425,Adamstuen,ved trikkestoppen,59.932792,10.734457
2023-12-01 17:21:35.821000+00:00,2023-12-01 17:28:08.514000+00:00,392,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072
2023-12-01 17:21:51.679000+00:00,2023-12-01 17:50:17.860000+00:00,1706,1009,Borgenveien,ved Holmenveien,59.942742106473666,10.703833031254021,405,Frognerbadet,langs Middelthuns gate,59.92808,10.708767
2023-12-01 17:22:55.489000+00:00,2023-12-01 17:29:01.626000+00:00,366,403,Parkveien,ved trikkestoppet,59.921768,10.730476,528,Nedre Slottsgate,ved Grensen,59.913245,10.743669
2023-12-01 17:24:03.560000+00:00,2023-12-01 17:28:05.061000+00:00,241,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2023-12-01 17:24:32.632000+00:00,2023-12-01 17:28:44.218000+00:00,251,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2023-12-01 17:25:20.935000+00:00,2023-12-01 17:41:18.925000+00:00,957,2357,Aker Brygge 2 mot Rådhusplassen,ved plattform H i retning rådhuset,59.91111544486938,10.730396895054923,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2023-12-01 17:25:30.680000+00:00,2023-12-01 17:32:55.211000+00:00,444,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,615,Munkedamsveien,ved Haakon VIIs gate,59.9135227,10.7301061
2023-12-01 17:26:31.629000+00:00,2023-12-01 17:33:47.162000+00:00,435,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754,443,Sjøsiden 1 ved trappen,to rader nærmest trappen,59.91014291324254,10.752003700187942
2023-12-01 17:29:33.005000+00:00,2023-12-01 17:40:00.743000+00:00,627,2337,Universitetsgata,Hjørnet av Universitetsgata and Kristian IVs Gate,59.91591543378553,10.737834990277321,381,Grønlands torg,ved Tøyenbekken,59.91252,10.76224
